Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.3426 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.0310 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 2.0285 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 2.0303 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:03:07.650975

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 4.0945 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.4898 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 2.3437 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 2.3250 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 2.2943 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 2.2876 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 2.2522 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 2.2428 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 2.1975 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 2.1507 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 2.1293 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 2.1030 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 2.0903 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 2.1096 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 2.0849 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 2.0640 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 2.0596 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 2.0659 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 2.0225 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 2.0672 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 2.0340 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 2.0133 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 2.0190 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 2.0086 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 2.0088 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 2.0134 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 1.9998 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 1.9884 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 1.9768 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 1.9457 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 1.9472 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 1.9414 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 1.9465 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 1.9468 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 1.9460 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 1.9401 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 1.9402 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 1.9389 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 1.9448 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 1.9359 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 1.9390 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 1.9361 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 1.9421 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 1.9406 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 1.9383 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 1.9329 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 1.9377 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 1.9408 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 1.9365 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 1.9369 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:03:04.909714

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 2.5119 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 1.8744 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 1.7494 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 1.6038 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.4682 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.4419 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.3518 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.2538 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.2672 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.1822 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.1281 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 1.0532 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 0.9796 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 0.9679 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 0.8433 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 0.8130 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 0.7824 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 0.7508 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 0.7026 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 0.6060 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 0.5216 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 0.5054 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 0.4710 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 0.4764 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 0.4582 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 0.3799 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 0.4332 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 0.3235 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 0.2640 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.1623 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.1255 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.1191 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.1086 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.1084 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.1015 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.0938 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.0915 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.0898 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.0888 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.0835 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.0763 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.0751 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.0750 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.0702 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.0696 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.0688 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.0640 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.0648 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.0649 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.0621 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:05:39.139446

